table,record_id,change_kind,changed_fields,before_json,after_json
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_BA_38.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=38&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""ebe71aa8367bb7ba1a439e94f65252f5c77bea83aac4f0c55624de0a7ae21264"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_BA_38.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=38&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_BA_42.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=42&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""3262129664e8ffa76392493bbff9440741c0ddc2f4ba75ef9f899a62c84eed98"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_BA_42.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=42&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_BA_51.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=51&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""c863a346938dabf14399bbce577cf8e52210f1a2181ac6e952e635ac2e3e9282"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_BA_51.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=51&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_BA_69.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=69&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""1558a8cd7adc76f3e2b717a7669679e5c9dce9e9383a7e246b5d94cfeed6fcab"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_BA_69.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=BA&cdMunicipio=988&sqPartido=69&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_DF_42.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=42&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""9b4b3653afdfe591781dabbafb327343e2db76a0a6d428ba4f42f3247629d238"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_DF_42.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=42&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_SE_182.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=182&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""10618ddd60d37b04b267d7471bb69da483ff7e97f43f6243320ab3534abee098"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_SE_182.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=182&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_SE_38.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=38&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""e93f8c260384169817bd12272812ba99ec18fd2a2307b69086f3f44c2376b78e"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_SE_38.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=38&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_SE_42.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=42&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""9c5df676728d4da2a140e29fcb132f4dc6bdbbddf3b330f409b1209ed24a83d0"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_SE_42.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=42&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_SE_51.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=51&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""e22d35ea7e911faf07b9294fbb6b8fdbc2b38183655f29cd243b68f2f7633675"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_SE_51.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=51&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/tse_SE_69.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=69&currentPage=0&pageSize=10000|retained_scoped_official_registry_query_log,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""b2fc45370771e4fefd4b2d2d976eefb4a8a2b1ea7848647844bede60ba009a9c"", ""snapshot_kind"": ""retained_scoped_official_registry_query_log"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/tse_SE_69.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=SE&cdMunicipio=8769&sqPartido=69&currentPage=0&pageSize=10000""}"
evidence_snapshot_links.csv,V5W2E002|research/refinement_v5/worker_2_temer_end/sources/web_013.json|https://www.gov.br/mme/pt-br/arquivos/do-06-01-2010-s3.pdf|retained_indexed_source_results_identifiers_redacted,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E002"", ""sha256"": ""29b3f2206eb941acccde6ae8be83c52628aac3f58cec95f729cce44ab189561e"", ""snapshot_kind"": ""retained_indexed_source_results_identifiers_redacted"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/web_013.json"", ""source_locator"": ""https://www.gov.br/mme/pt-br/arquivos/do-06-01-2010-s3.pdf""}"
evidence_snapshot_links.csv,V5W2E003|research/refinement_v5/worker_2_temer_end/RESEARCH.md|research/refinement_v5/worker_2_temer_end/RESEARCH.md|research_findings_and_limitations,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E003"", ""sha256"": ""2f543abd977af272d4a879fea6e9fc70562728c70165821ea6254aff33c05235"", ""snapshot_kind"": ""research_findings_and_limitations"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/RESEARCH.md"", ""source_locator"": ""research/refinement_v5/worker_2_temer_end/RESEARCH.md""}"
evidence_snapshot_links.csv,V5W2E003|research/refinement_v5/worker_2_temer_end/sources/antt_resenha_2018.html|https://anttlegis.datalegis.inf.br/action/ActionDatalegis.php?acao=abrirResenhaAnoData&ano=2018&cod_menu=7739&cod_modulo=422|retrieved_official_library_index_not_linked_full_act,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E003"", ""sha256"": ""2d1d094a5f9437525d7b1b186dd200b3788d88d7437de904e95926722697f709"", ""snapshot_kind"": ""retrieved_official_library_index_not_linked_full_act"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/antt_resenha_2018.html"", ""source_locator"": ""https://anttlegis.datalegis.inf.br/action/ActionDatalegis.php?acao=abrirResenhaAnoData&ano=2018&cod_menu=7739&cod_modulo=422""}"
evidence_snapshot_links.csv,V5W2E003|research/refinement_v5/worker_2_temer_end/sources/dou20190101.pdf|https://static.poder360.com.br/2019/01/Diario-Oficial-1jan2019.pdf|original_dou_pdf_preserved_by_third_party_rendered_reviewed,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E003"", ""sha256"": ""4c8867f4b7a2afc04d1d4c74533a9bd7edca8e0e583ce845f3885da59df00fa2"", ""snapshot_kind"": ""original_dou_pdf_preserved_by_third_party_rendered_reviewed"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/dou20190101.pdf"", ""source_locator"": ""https://static.poder360.com.br/2019/01/Diario-Oficial-1jan2019.pdf""}"
evidence_snapshot_links.csv,V5W2E003|research/refinement_v5/worker_2_temer_end/sources/web_012.json|https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8851.htm|retained_official_statutory_source_text,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W2E003"", ""sha256"": ""1e64455a62b42b66dae679623ec97c52f0389598dfec141ea6ea0b38e46f704d"", ""snapshot_kind"": ""retained_official_statutory_source_text"", ""snapshot_path"": ""research/refinement_v5/worker_2_temer_end/sources/web_012.json"", ""source_locator"": ""https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8851.htm""}"
evidence_snapshot_links.csv,V5W3E001|research/refinement_v5/worker_3_bolsonaro_2020/sources/TSE_NEW_LOCALITIES_SUMMARY.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados|derived_completeness_summary,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W3E001"", ""sha256"": ""d375316c7e6a6bff17c44ecec32efb63ab73a19c74a442cabb2ebbc26537e6f3"", ""snapshot_kind"": ""derived_completeness_summary"", ""snapshot_path"": ""research/refinement_v5/worker_3_bolsonaro_2020/sources/TSE_NEW_LOCALITIES_SUMMARY.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados""}"
evidence_snapshot_links.csv,V5W3E001|research/refinement_v5/worker_3_bolsonaro_2020/sources/tse_pontel_all_new_localities.json|https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados|scoped_public_api_results_unrelated_person_rows_discarded,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W3E001"", ""sha256"": ""0913cf791b80cd22e480d88474c711907c55dbb8263fe6710366c6262c02360a"", ""snapshot_kind"": ""scoped_public_api_results_unrelated_person_rows_discarded"", ""snapshot_path"": ""research/refinement_v5/worker_3_bolsonaro_2020/sources/tse_pontel_all_new_localities.json"", ""source_locator"": ""https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados""}"
evidence_snapshot_links.csv,V5W3E002|research/refinement_v5/worker_3_bolsonaro_2020/sources/renato_caixa_eligibility_20220314_retrieval.json|https://api.mziq.com/mzfilemanager/v2/d/3972906b-e50b-4f74-ab74-4d0d32125d11/4b015055-675f-db8a-8597-81266eb9317a?origin=1|original_source_retrieval_metadata_and_hash,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W3E002"", ""sha256"": ""39f5274461921b06f351d16b282c8f8fedba631d42d008bc2f2becf19306b523"", ""snapshot_kind"": ""original_source_retrieval_metadata_and_hash"", ""snapshot_path"": ""research/refinement_v5/worker_3_bolsonaro_2020/sources/renato_caixa_eligibility_20220314_retrieval.json"", ""source_locator"": ""https://api.mziq.com/mzfilemanager/v2/d/3972906b-e50b-4f74-ab74-4d0d32125d11/4b015055-675f-db8a-8597-81266eb9317a?origin=1""}"
evidence_snapshot_links.csv,V5W3E002|research/refinement_v5/worker_3_bolsonaro_2020/sources/renato_caixa_eligibility_scoped.txt|https://api.mziq.com/mzfilemanager/v2/d/3972906b-e50b-4f74-ab74-4d0d32125d11/4b015055-675f-db8a-8597-81266eb9317a?origin=1|scoped_original_pdf_excerpt_identifier_redacted,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W3E002"", ""sha256"": ""0eb72fa7419bc762a3f62003635aa42bcc7a2e7621b23c2f59572b97ec2831d4"", ""snapshot_kind"": ""scoped_original_pdf_excerpt_identifier_redacted"", ""snapshot_path"": ""research/refinement_v5/worker_3_bolsonaro_2020/sources/renato_caixa_eligibility_scoped.txt"", ""source_locator"": ""https://api.mziq.com/mzfilemanager/v2/d/3972906b-e50b-4f74-ab74-4d0d32125d11/4b015055-675f-db8a-8597-81266eb9317a?origin=1""}"
evidence_snapshot_links.csv,V5W3E003|research/refinement_v5/worker_3_bolsonaro_2020/sources/adpf_2021_scoped.json|https://web.adpf.org.br/noticia/adpf/eleicoes-2021-diretorias-regionais-da-adpf-sao-empossadas/|scoped_original_html_target_context_with_response_hash,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W3E003"", ""sha256"": ""336e08ecf68b8c25c7c1573c24f75a63bd5fa03bc38d5e204f4ab86e1ce5a4d1"", ""snapshot_kind"": ""scoped_original_html_target_context_with_response_hash"", ""snapshot_path"": ""research/refinement_v5/worker_3_bolsonaro_2020/sources/adpf_2021_scoped.json"", ""source_locator"": ""https://web.adpf.org.br/noticia/adpf/eleicoes-2021-diretorias-regionais-da-adpf-sao-empossadas/""}"
evidence_snapshot_links.csv,V5W4E001|research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_2021_links.json|https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf|retrieved_original_index_extract,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W4E001"", ""sha256"": ""df90ecf9daf0597e83d8876a2848146daa4aa62352f44b7e3b6dee56dd27e379"", ""snapshot_kind"": ""retrieved_original_index_extract"", ""snapshot_path"": ""research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_2021_links.json"", ""source_locator"": ""https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf""}"
evidence_snapshot_links.csv,V5W4E001|research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_57.pdf|https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf|retrieved_original_pdf,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W4E001"", ""sha256"": ""9d66964d30ad1507153b9002e0aa3156d144b244c1a7991a359f371c6b5c9879"", ""snapshot_kind"": ""retrieved_original_pdf"", ""snapshot_path"": ""research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_57.pdf"", ""source_locator"": ""https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf""}"
evidence_snapshot_links.csv,V5W4E001|research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_57.txt|https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf|retrieved_original_text_extraction,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W4E001"", ""sha256"": ""ea7a859734ec65c38d205c833ab56a538098370df13f46eff9d0e383f41d6f89"", ""snapshot_kind"": ""retrieved_original_text_extraction"", ""snapshot_path"": ""research/refinement_v5/worker_4_bolsonaro_2021/sources/cmb_57.txt"", ""source_locator"": ""https://www.casadamoeda.gov.br/arquivos/lai/atas-do-comite-de-elegibilidade/57a-ata-de-reuniao-comite-de-elegibilidade-16-04-2021.pdf""}"
evidence_snapshot_links.csv,V5W4E002|research/refinement_v5/worker_4_bolsonaro_2021/sources/brandelli_registry_summary.json|https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados|scoped_public_registry_summary,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W4E002"", ""sha256"": ""443c69a1ba54df3cd088e21913d5ea44430b99aef5dd84f71dd6a3493d440b79"", ""snapshot_kind"": ""scoped_public_registry_summary"", ""snapshot_path"": ""research/refinement_v5/worker_4_bolsonaro_2021/sources/brandelli_registry_summary.json"", ""source_locator"": ""https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados""}"
evidence_snapshot_links.csv,V5W4E002|research/refinement_v5/worker_4_bolsonaro_2021/sources/brandelli_senate_8953346.pdf|https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados|retrieved_original_pdf,added,evidence_id;snapshot_path;source_locator;snapshot_kind;sha256,null,"{""evidence_id"": ""V5W4E002"", ""sha256"": ""f036520c1cf7b3457f49ac2c4dbba26ec4a962ea0730346a4e294f969b8793ff"", ""snapshot_kind"": ""retrieved_original_pdf"", ""snapshot_path"": ""research/refinement_v5/worker_4_bolsonaro_2021/sources/brandelli_senate_8953346.pdf"", ""source_locator"": ""https://legis.senado.leg.br/sdleg-getter/documento?dm=8953346;https://legis.senado.leg.br/sdleg-getter/documento?dm=8986660;https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados""}"
